id,marca,nome,categoria,tipo,n_varianti,prezzo_da,prezzo_a,url
15742,decoy,Decoy Tobikalo Sinker CS-1 Silver,Piombi,grouped,4,2.95,2.95,https://clanpesca.com/prodotto/decoy-tobikalo-sinker-cs-1-silver/
15721,decoy,Decoy Worm 100 Shot Guard Hook Mis 5,Ami,simple,0,4.50,4.50,https://clanpesca.com/prodotto/decoy-worm-100-shot-guard-hook-mis-5/
15717,decoy,Decoy Worm 117,Ami da Dropshot,grouped,2,5.90,5.90,https://clanpesca.com/prodotto/decoy-worm-117/
15719,decoy,Decoy Worm 144 Flippin' Straight Mis 5/0,Ami da Flippin' e Punching,simple,0,3.00,3.00,https://clanpesca.com/prodotto/decoy-worm-144-flippin-straight-mis-5-0/
16761,dread-cat,Clonk K-Lonk Dread Cat,Siluro,grouped,3,13.50,22.50,https://clanpesca.com/prodotto/clonk-k-lonk-dread-cat/
32662,drt,FISH ARROW + DRT RISER JACK Jr. Floating,Luccio,grouped,3,79.00,79.00,https://clanpesca.com/prodotto/fish-arrow-drt-riser-jack-jr-floating/
30143,ecogear,Ecogear Grass Minnow M,Mare,grouped,8,6.95,6.95,https://clanpesca.com/prodotto/ecogear-grass-minnow-m/
30162,ecogear,Ecogear Grass Minnow S,Mare,grouped,8,7.95,7.95,https://clanpesca.com/prodotto/ecogear-grass-minnow-s/
14119,elitelure,Elite Lure Shadow Leopard V5,Lipless,grouped,3,13.99,13.99,https://clanpesca.com/prodotto/elite-lure-shadow-leopard-v5/
20586,elitelure,Elitelure CFS Spinnerbait TW Colorado 3/8,Spinning e Casting,grouped,4,12.49,12.49,https://clanpesca.com/prodotto/elitelure-cfs-spinnerbait-tw-colorado-3-8/
14355,evergreen,Evergreen Royal Flash,Swimbait,grouped,6,25.00,35.00,https://clanpesca.com/prodotto/evergreen-royal-flash/
16646,fabio-zeni,Fabio Zeni Ami H31,Tecniche Varie,grouped,5,3.50,3.50,https://clanpesca.com/prodotto/fabio-zeni-ami-h31/
13820,fabio-zeni,Fabio Zeni STR Black Widow Montata,Canne Trota lago,grouped,1,165.00,165.00,https://clanpesca.com/prodotto/fabio-zeni-str-black-widow-montata/
27979,favorite,Favorite Alligator Casting,Luccio,grouped,4,245.00,279.00,https://clanpesca.com/prodotto/favorite-alligator-casting/
30789,favorite,Favorite Alligator Travel,Luccio,grouped,2,274.00,284.00,https://clanpesca.com/prodotto/favorite-alligator-travel/
23932,favorite,Favorite Arena Vivid,Spinning e Casting,grouped,1,109.00,109.00,https://clanpesca.com/prodotto/favorite-arena-vivid/
22535,favorite,Favorite Creed,Spinning e Casting,grouped,4,125.00,139.00,https://clanpesca.com/prodotto/favorite-creed/
21555,favorite,Favorite Mulinello X1,Spinning e Casting,grouped,2,89.00,89.00,https://clanpesca.com/prodotto/favorite-mulinello-x1/
33445,favorite,Favorite Totem 130 Pike TTM1-842-120,Canne,simple,0,219.00,219.00,https://clanpesca.com/prodotto/favorite-totem-130-pike-ttm1c-842-120/
33441,favorite,Favorite Totem 130 Pike TTM1C-822-120,Canne,simple,0,225.00,225.00,https://clanpesca.com/prodotto/favorite-totem-130-pike-ttm1c-822-120/
17276,favorite,Favorite White Bird,Mare,grouped,4,59.90,65.00,https://clanpesca.com/prodotto/favorite-white-bird/
17294,favorite,Favorite X1 PRO,Canne,grouped,12,85.00,112.00,https://clanpesca.com/prodotto/favorite-x1-pro/
23831,favorite,Favorite X1.1 Casting,Mare,grouped,2,129.00,159.00,https://clanpesca.com/prodotto/favorite-x1-1/
23838,favorite,Favorite X1.1 Spinning,Luccio,grouped,2,102.00,120.00,https://clanpesca.com/prodotto/favorite-x1-1-spinning/
21523,fiiish,Fiiish Blaster Shad 160 Gr 53,Siluro,grouped,5,23.00,23.00,https://clanpesca.com/prodotto/fiiish-blaster-shad-160/
21528,fiiish,Fiiish Blaster Shad 200 Gr 80,Siluro,grouped,4,25.00,25.00,https://clanpesca.com/prodotto/fiiish-blaster-shad-gr-80/
27991,fiiish,Fiiish Double Combo Pug 16 Gr,Mare,grouped,2,15.90,15.90,https://clanpesca.com/prodotto/fiiish-double-combo-pug-16-gr/
27988,fiiish,Fiiish Double Combo Pug 7 Gr,Mare,grouped,2,14.90,14.90,https://clanpesca.com/prodotto/fiiish-double-combo-pug-7-gr/
27954,fiiish,Fiiish MS100 Combo Heavy 21 Gr 10 Cm,Luccio,grouped,2,9.95,9.95,https://clanpesca.com/prodotto/fiiish-ms100-combo-heavy-21-gr-10-cm/
27935,fiiish,Fiiish MS100 Combo Light 8 Gr 10 Cm,Luccio,grouped,4,9.95,9.95,https://clanpesca.com/prodotto/fiiish-ms100-combo-light-8-gr-10-cm/
27947,fiiish,Fiiish MS100 Combo Medium 15 Gr 10 Cm,Luccio,grouped,4,9.95,9.95,https://clanpesca.com/prodotto/fiiish-ms100-combo-medium-15-gr-10-cm/
27973,fiiish,Fiiish MS125 Combo Heavy 36 Gr 12.5 Cm,Luccio,grouped,2,11.95,11.95,https://clanpesca.com/prodotto/fiiish-ms125-combo-heavy-36-gr-12-5-cm/
27959,fiiish,Fiiish MS125 Combo Light 14 Gr 12.5 Cm,Luccio,grouped,3,11.95,11.95,https://clanpesca.com/prodotto/fiiish-ms125-combo-light-14-gr-12-5-cm/
27968,fiiish,Fiiish MS125 Combo Medium 25 Gr 12.5 Cm,Luccio,grouped,4,11.95,11.95,https://clanpesca.com/prodotto/fiiish-ms125-combo-medium-25-gr-12-5-cm/
27917,fiiish,Fiiish MS75 Combo Light 3 Gr 7.5 Cm,Luccio,grouped,3,8.50,8.50,https://clanpesca.com/prodotto/fiiish-ms75-combo-light-3-gr-7-5-cm/
27924,fiiish,Fiiish MS75 Combo Medium 6 Gr 7.5 Cm,Luccio,grouped,3,8.50,8.50,https://clanpesca.com/prodotto/fiiish-ms75-combo-medium-6-gr-7-5-cm/
28789,fiiish,Fiiish Pit Swimmer Bodies Cm 10 Gr 7.5,Luccio,grouped,4,12.50,12.50,https://clanpesca.com/prodotto/fiiish-pit-swimmer-bodies-cm-10-gr-7-5/
28797,fiiish,Fiiish Pit Swimmer Bodies Cm 12.5 Gr 15,Luccio,grouped,6,14.50,14.50,https://clanpesca.com/prodotto/fiiish-pit-swimmer-bodies-cm-12-5-gr-15/
28806,fiiish,Fiiish Pit Swimmer Bodies Cm 15 Gr 25,Luccio,grouped,6,15.50,15.50,https://clanpesca.com/prodotto/fiiish-pit-swimmer-bodies-cm-15-gr-25/
28811,fiiish,Fiiish Pit Swimmer Simple Combo Cm 10 Gr 9,Luccio,grouped,2,7.30,7.30,https://clanpesca.com/prodotto/fiiish-pit-swimmer-simple-combo-cm-10-gr-9/
28822,fiiish,Fiiish Pit Swimmer Simple Combo Cm 12.5 Gr 17,Luccio,grouped,4,8.95,8.95,https://clanpesca.com/prodotto/fiiish-pit-swimmer-simple-combo-cm-12-5-gr-17/
28825,fiiish,Fiiish Pit Swimmer Simple Combo Cm 15 Gr 29,Luccio,grouped,1,10.50,10.50,https://clanpesca.com/prodotto/fiiish-pit-swimmer-simple-combo-cm-15-gr-29/
24617,fladen,Fladen Authentic Trousers 2.0 Grey Black,Abbigliamento,grouped,2,89.00,89.00,https://clanpesca.com/prodotto/fladen-authentic-trousers-2-0-grey-black/
21037,fladen,Fladen Eco Minnow Cm 9 Gr 8,Spinning e Casting,grouped,3,4.95,4.95,https://clanpesca.com/prodotto/fladen-eco-minnow-cm-9-gr-8/
21011,fladen,Fladen Faceit Bait Holder Large,Siluro,grouped,5,9.90,9.90,https://clanpesca.com/prodotto/fladen-faceit-bait-holder-large/
21020,fladen,Fladen Faceit Bait Holder Medium,Siluro,grouped,7,8.95,8.95,https://clanpesca.com/prodotto/fladen-faceit-bait-holder-medium/
21027,fladen,Fladen Faceit Bait Holder Small,Siluro,grouped,2,8.95,8.95,https://clanpesca.com/prodotto/fladen-faceit-bait-holder-small/
16783,fladen,Fladen Faceit Rig Large,Siluro,simple,0,3.95,3.95,https://clanpesca.com/prodotto/fladen-faceit-rig-large/
17010,fladen,Fladen Giacca Authentic 2.0 in Microfibra,Abbigliamento,grouped,3,115.00,115.00,https://clanpesca.com/prodotto/fladen-giacca-authentic-2-0-in-microfibra/
24582,fladen,Fladen Giacca Microfibra Authentic 2.0 Grey/Black,Abbigliamento,grouped,3,115.00,115.00,https://clanpesca.com/prodotto/fladen-giacca-microfibra-authentic-2-0-grey-black/
16901,fladen,Fladen Giacca Tecnica Authentic 4.0,Abbigliamento,grouped,3,89.00,129.00,https://clanpesca.com/prodotto/fladen-giacca-tecnica-authentic-4-0/
16793,fladen,Fladen Giubbotto di salvataggio 150,Accessori Vari,simple,0,149.00,149.00,https://clanpesca.com/prodotto/fladen-giubbotto-di-salvataggio/
21697,fladen,Fladen Living Trout Cm 18 Gr 52,Siluro,grouped,1,9.90,9.90,https://clanpesca.com/prodotto/fladen-living-trout-cm-18-gr-52/
21715,fladen,Fladen Living Trout L Cm 23 Gr 114,Siluro,grouped,2,12.90,12.90,https://clanpesca.com/prodotto/fladen-living-trout-l/
21728,fladen,Fladen Living Trout Roach Cm 17 Gr 60,Siluro,grouped,3,12.90,12.90,https://clanpesca.com/prodotto/fladen-living-trout-roach-cm-17-gr-60/
20973,fladen,Fladen Maxximus Harpax Gr 14 Cm 8.5,Mare,grouped,3,8.50,8.50,https://clanpesca.com/prodotto/fladen-maxximus-harpax-gr-14-cm-8-5/
20970,fladen,Fladen Maxximus Harpax Gr 14 Cm 8.5 Col Silver,Mare,simple,0,8.50,8.50,https://clanpesca.com/prodotto/fladen-maxximus-harpax-gr-14-cm-8-5-col-silver-uv-2/
21066,fladen,Fladen Maxximus Lamprey Cm 15 Gr 20,Siluro,grouped,3,11.95,11.95,https://clanpesca.com/prodotto/fladen-maxximus-lamprey-cm-15-gr-20/
21053,fladen,Fladen Predator Jerk Cm 12 Gr 50,Siluro,grouped,7,7.50,7.50,https://clanpesca.com/prodotto/fladen-predator-jerk-cm-12-gr-50/
17000,fladen,Fladen Softshell Lightweight,Abbigliamento,grouped,2,79.00,79.00,https://clanpesca.com/prodotto/fladen-softshell-lightweight/
28750,fladen,Fladen Trolling Realistic Cm 11.6 Gr 18,Luccio,grouped,4,7.95,7.95,https://clanpesca.com/prodotto/fladen-trolling-realistic-cm-11-6-gr-18/
28756,fladen,Fladen Trolling Realistic Cm 15 Gr 32,Luccio,grouped,4,10.95,10.95,https://clanpesca.com/prodotto/fladen-trolling-realistic-cm-15-gr-32/
16814,fladen,Fladen Wading Jacket,Abbigliamento,grouped,3,189.00,189.00,https://clanpesca.com/prodotto/fladen-wading-jacket/
20413,fladen,Fladen Warbird Minnow Cm 13 Gr 18 Col Silver-Black,Artificiali,simple,0,7.90,7.90,https://clanpesca.com/prodotto/fladen-warbird-minnow-cm-13-gr-18-col-silver-black/
24564,fladen,Giacca Fladen Authentic 5.0 Olive,Abbigliamento,grouped,5,165.00,165.00,https://clanpesca.com/prodotto/giacca-fladen-authentic-olive/
28610,fladen,Nylon Evia Asari Kujira Spin-R Mt 150,Mare,grouped,2,7.90,7.90,https://clanpesca.com/prodotto/nylon-evia-asari-kujira-spin-r-mt-150/
24577,fladen,Pantaloni Fladen Authentic Trousers 5.0 Olive,Abbigliamento,grouped,5,119.00,119.00,https://clanpesca.com/prodotto/pantaloni-fladen-authentic-trousers-5-0-olive/
27106,fladen,T-shirt Fladen Perch Hunter,Abbigliamento,grouped,2,29.00,29.00,https://clanpesca.com/prodotto/t-shirt-fladen-perch-hunter/
27114,fladen,T-shirt Fladen Pike Hunter,Abbigliamento,grouped,3,29.00,29.00,https://clanpesca.com/prodotto/t-shirt-fladen-pike-hunter/
27126,fladen,T-shirt Fladen Seatrout Hunter,Abbigliamento,grouped,3,29.00,29.00,https://clanpesca.com/prodotto/t-shirt-fladen-seatrout-hunter/
27121,fladen,T-shirt Fladen Tuna Hunter,Abbigliamento,grouped,4,29.00,29.00,https://clanpesca.com/prodotto/t-shirt-fladen-tuna-hunter/
20824,flash-union,Flash Union Full Metal Sonic Gr 2.5,Spinning e Casting,grouped,10,7.95,7.95,https://clanpesca.com/prodotto/flash-union-full-metal-sonic-gr-2-5/
20853,flash-union,Flash Union Full Metal Sonic Gr 3.5,Spinning e Casting,grouped,8,7.95,7.95,https://clanpesca.com/prodotto/flash-union-full-metal-sonic-gr-3-5/
13215,flash-union,Flash Union Gill Swimmer 95 Gr 55,Soft Swimbait,grouped,5,16.50,16.50,https://clanpesca.com/prodotto/flash-union-gill-swimmer-95-gr-55/
28859,fox-rage,Fox Rage Pro Shad Cm 18 Bulk,Luccio,grouped,6,4.95,4.95,https://clanpesca.com/prodotto/fox-rage-pro-shad-cm-18-bulk/
28889,fox-rage,Fox Rage Pro Shad Cm 23 Bulk,Luccio,grouped,6,6.50,6.50,https://clanpesca.com/prodotto/fox-rage-pro-shad-cm-23-bulk/
28900,fox-rage,Fox Rage Replicant Super Natural Carp Cm 18 Gr 104,Luccio,grouped,3,13.99,13.99,https://clanpesca.com/prodotto/fox-rage-replicant-super-natural-carp-cm-18-gr-104/
28938,fox-rage,Fox Rage Replicant Wobble Cm 18 Gr 90,Luccio,grouped,10,9.99,13.99,https://clanpesca.com/prodotto/fox-rage-replicant-wobble-cm-18-gr-90/
28845,fox-rage,Fox Rage Slick Pelagic Heads Gr 50,Luccio,grouped,2,3.50,3.50,https://clanpesca.com/prodotto/fox-rage-slick-pelagic-heads-gr-50/
28964,fox-rage,Fox Rage Super Slick Shad Cm 28 Gr 170,Luccio,grouped,2,8.95,8.95,https://clanpesca.com/prodotto/fox-rage-super-slick-shad-cm-28-gr-170/
28978,fox-rage,Fox Rage Super Slick Shad Cm18 Gr 38,Luccio,grouped,6,11.95,11.95,https://clanpesca.com/prodotto/fox-rage-super-slick-shad-cm18-gr-38/
13567,fudo-hooks,Fudo FM-1 Mt 100,Fili Nylon,grouped,7,7.90,10.90,https://clanpesca.com/prodotto/fudo-fm-1-mt-100/
22916,game,Game Aguglia Evo,Mare,grouped,7,22.99,22.99,https://clanpesca.com/prodotto/game-aguglia-evo-cm-21-5-gr-30-6/
22932,game,Game Aguglia Turbo,Mare,grouped,1,23.99,23.99,https://clanpesca.com/prodotto/game-aguglia-turbo/
21417,game,Pend Eel by Game,Mare,grouped,4,10.50,10.50,https://clanpesca.com/prodotto/pend-eel-by-game/
21401,game,Pend Minnow by Game 3.75,Mare,grouped,5,10.50,10.50,https://clanpesca.com/prodotto/pend-minnow-by-game-3-75/
21428,game,Pend Paddle by Game 3.25,Mare,grouped,5,10.29,10.29,https://clanpesca.com/prodotto/pend-paddle-by-game/
21434,game,Pend Paddle by Game 4.5,Mare,grouped,5,10.29,10.29,https://clanpesca.com/prodotto/pend-paddle-by-game-4-5/
22989,gary-yamamoto,"Gary Yamamoto Kut Tail 5""",Spinning e Casting,grouped,1,10.95,10.95,https://clanpesca.com/prodotto/gary-yamamoto-kut-tail-5/
22943,gary-yamamoto,Gary Yamamoto Senko 4,Spinning e Casting,grouped,9,13.50,13.50,https://clanpesca.com/prodotto/gary-yamamoto-senko-4/
22964,gary-yamamoto,Gary Yamamoto Swim Senko 4,Spinning e Casting,grouped,1,13.00,13.00,https://clanpesca.com/prodotto/gary-yamamoto-swim-senko-4/
31044,gator,Gator Catfish 11 cm,Spinning e Casting,grouped,1,6.95,6.95,https://clanpesca.com/prodotto/gator-catfish-11-cm/
31046,gator,Gator Catfish 25 Cm,Luccio,grouped,4,11.95,11.95,https://clanpesca.com/prodotto/gator-catfish-25-cm/
31056,gator,Gator Catfish 35 cm,Luccio,grouped,3,21.95,21.95,https://clanpesca.com/prodotto/gator-catfish-35-cm/
31067,gator,Gator Deadbait 11 cm,Spinning e Casting,grouped,5,7.95,7.95,https://clanpesca.com/prodotto/gator-deadbait-11-cm/
31078,gator,Gator DeadBait 22 cm,Luccio,grouped,4,10.95,10.95,https://clanpesca.com/prodotto/gator-deadbait-22-cm/
31081,gator,Gator DeadBait 27 cm,Luccio,grouped,1,11.95,11.95,https://clanpesca.com/prodotto/gator-deadbait-27-cm/
31094,gator,Gator Gum 12 cm,Spinning e Casting,grouped,4,6.95,6.95,https://clanpesca.com/prodotto/gator-gum-12-cm/
31104,gator,Gator Gum 18 cm,Luccio,grouped,4,7.95,7.95,https://clanpesca.com/prodotto/gator-gum-18-cm/
31144,gator,Gator Gum 27 Cm,Luccio,grouped,5,14.95,14.95,https://clanpesca.com/prodotto/gator-gum-27-cm/
31118,gator,Gator Gum 9 Cm,Spinning e Casting,grouped,5,6.95,6.95,https://clanpesca.com/prodotto/gator-gum-9-cm/
31246,gator,Gator Mirage Spinning 7’3” Tech Spin 5-25 Gr,Spinning e Casting,simple,0,121.00,121.00,https://clanpesca.com/prodotto/gator-mirage-spinning-73-tech-spin-5-25-gr/
31167,gator,Gator Superslow 15 Cm,Luccio,grouped,9,11.95,11.95,https://clanpesca.com/prodotto/gator-superslow-15-cm/
31190,gator,Gator Superslow 20 cm,Luccio,grouped,9,11.95,11.95,https://clanpesca.com/prodotto/gator-superslow-20-cm/
31212,gator,Gator Superslow 25 cm,Luccio,grouped,9,11.95,11.95,https://clanpesca.com/prodotto/gator-superslow-25-cm/
31227,gator,Gator Swimmer 12.5 cm,Luccio,grouped,6,16.95,16.95,https://clanpesca.com/prodotto/gator-swimmer-12-5-cm/
24674,golden-catch,Canna Golden Catch Inquisitor,Spinning e Casting,grouped,4,125.00,129.00,https://clanpesca.com/prodotto/canna-golden-catch-inquisitor-2/
24665,golden-catch,Canna Golden Catch Light Spinning Flick 24 FLS,Spinning e Casting,grouped,2,69.00,75.00,https://clanpesca.com/prodotto/canna-golden-catch-light-spinning-flick-24-fls/
24700,golden-catch,Canna Golden Catch Vertais24,Mare,grouped,2,99.00,99.00,https://clanpesca.com/prodotto/canna-golden-catch-vertais24/
24710,golden-catch,Canna Golden Catch Volt,Spinning e Casting,grouped,4,89.00,95.00,https://clanpesca.com/prodotto/canna-golden-catch-volt/
24717,golden-catch,Canna Golden Catch Wanderer,Spinning e Casting,grouped,2,85.00,95.00,https://clanpesca.com/prodotto/canna-golden-catch-wanderer/
24685,golden-catch,Canna Spinning Golden Catch Inquisitor Monster Edition,Luccio,grouped,3,175.00,210.00,https://clanpesca.com/prodotto/golden-catch-inquisitor-monster/
24694,golden-catch,Canna Spinning Golden Catch Inquisitor Travel,Luccio,grouped,3,139.00,139.00,https://clanpesca.com/prodotto/canna-spinning-golden-catch-inquisitor-travel/
31926,golden-catch,Golden Catch Constructor Foam Case CFC-1710,Luccio,simple,0,7.50,7.50,https://clanpesca.com/prodotto/golden-catch-constructor-foam-case-cfc-1710/
31931,golden-catch,Golden Catch Constructor Lure Case CLC-1710,Luccio,simple,0,6.50,6.50,https://clanpesca.com/prodotto/golden-catch-constructor-lure-case-clc-1710/
27613,golden-catch,Golden Catch Harisma Surface 160 Gr 18 Cm 16,Mare,grouped,7,12.90,12.90,https://clanpesca.com/prodotto/golden-catch-harisma-surface-160-gr-18-cm-16/
27625,golden-catch,Golden Catch Harisma Surface 180 Cm 18 Gr 24,Mare,grouped,7,13.90,13.90,https://clanpesca.com/prodotto/golden-catch-harisma-surface-180-cm-18-gr-24/
27655,golden-catch,Golden Catch Harisma Surface 205 Cm 20.5 Gr 31,Mare,grouped,7,15.90,15.90,https://clanpesca.com/prodotto/golden-catch-harisma-surface-205-cm-20-5-gr-31/
31882,golden-catch,Golden Catch Headlight FV201 W7UV Sensor With Clip,Mare,simple,0,39.95,39.95,https://clanpesca.com/prodotto/golden-catch-headlight-fv201-w7uv-sensor-with-clip/
31867,golden-catch,Golden Catch Lanyard With Carabiner Golden Spring 10-82 Cm,Luccio,simple,0,4.70,4.70,https://clanpesca.com/prodotto/golden-catch-lanyard-with-carabiner-golden-spring-10-82-cm/
31937,golden-catch,Golden Catch Lure Box Foam S LB-1510F,Luccio,simple,0,6.50,6.50,https://clanpesca.com/prodotto/golden-catch-lure-box-foam-s-lb-1510f-3/
29815,golden-catch,Golden Catch Lure Box LB-1610M,Luccio,simple,0,5.95,5.95,https://clanpesca.com/prodotto/golden-catch-lure-box-lb-1610m/
29819,golden-catch,Golden Catch Lure Box M LB-1810,Luccio,simple,0,5.95,5.95,https://clanpesca.com/prodotto/golden-catch-lure-box-m-lb-1810/
29829,golden-catch,Golden Catch Lure Box S LB-1510,Luccio,simple,0,6.50,6.50,https://clanpesca.com/prodotto/golden-catch-lure-box-s-lb-1510/
29833,golden-catch,Golden Catch Lure Box S LB-1510C,Luccio,simple,0,6.50,6.50,https://clanpesca.com/prodotto/golden-catch-lure-box-s-lb-1510c/
29698,golden-catch,Golden Catch Lure Case Foam Double Lock LC-2015F,Mare,simple,0,11.99,11.99,https://clanpesca.com/prodotto/golden-catch-lure-box-foam-s-lb-1510f/
31400,golden-catch,Golden Catch Reversible Box,Luccio,grouped,3,12.95,27.50,https://clanpesca.com/prodotto/golden-catch-reversible-box/
31907,golden-catch,Golden Catch Reversible Case RWC-1410F,Luccio,simple,0,9.95,9.95,https://clanpesca.com/prodotto/golden-catch-reversible-case-rwc-1410f/
29711,golden-catch,Golden Catch Reversible Worm Case RWC-1710,Luccio,simple,0,8.50,8.50,https://clanpesca.com/prodotto/golden-catch-reversible-worm-case-rwc-1710/
31953,golden-catch,Golden Catch Vittor 19 VTS,Mare,grouped,3,79.90,89.95,https://clanpesca.com/prodotto/golden-catch-vittor-19-vts/
31976,golden-catch,Golden Catch Vittor 24 VTS,Mare,grouped,3,89.95,89.95,https://clanpesca.com/prodotto/golden-catch-vittor-24-vts/
29715,golden-catch,Golden Catch Worm Case Double Lock WC-2015M,Luccio,simple,0,8.50,8.50,https://clanpesca.com/prodotto/golden-catch-worm-case-double-lock-wc-2015m/
31922,golden-catch,Golden Catch Worm Case Double Lock WC-2520L,Luccio,simple,0,13.50,13.50,https://clanpesca.com/prodotto/golden-catch-worm-case-double-lock-wc-2520l/
26507,golden-catch,"Golden Catch Zeox Shemi Shad 5""",Luccio,grouped,8,6.90,6.90,https://clanpesca.com/prodotto/golden-catch-zeox-shemi-shad-5/
26519,golden-catch,Golden Catch Zeox Shemi Shad 6.5,Luccio,grouped,8,8.50,8.50,https://clanpesca.com/prodotto/golden-catch-zeox-shemi-shad-6-5/
31877,golden-catch,Landing Net Inquisitor Monster Edition 80x180 Cm,Luccio,simple,0,129.00,129.00,https://clanpesca.com/prodotto/landing-net-inquisitor-monster-edition-80x180-cm/
30188,golden-catch,Mulinello Golden Catch Inquisitor,Luccio,grouped,2,115.00,119.00,https://clanpesca.com/prodotto/mulinello-golden-catch-inquisitor/
30177,golden-catch,Mulinello Golden Catch Mirrox,Mare,grouped,2,59.90,59.90,https://clanpesca.com/prodotto/mulinello-golden-catch-mirrox/
30194,golden-catch,Mulinello Golden Catch Vertais,Mare,grouped,1,79.90,79.90,https://clanpesca.com/prodotto/mulinello-golden-catch-vertais/
30170,golden-catch,Mulinello Golden Catch Volt,Mare,grouped,2,79.00,79.00,https://clanpesca.com/prodotto/mulinello-golden-catch-volt/
13866,graff,Graff Giacca Anti Pioggia e Anti Vento,Giacche e Pantaloni Tecnici,grouped,3,175.00,175.00,https://clanpesca.com/prodotto/graff-giacca-anti-pioggia-e-anti-vento/
13870,graff,Graff Pantaloni Anti Pioggia e Anti Vento,Giacche e Pantaloni Tecnici,grouped,3,110.00,110.00,https://clanpesca.com/prodotto/graff-pantaloni-anti-pioggia-e-anti-vento/
24286,hart,Hart Canna Nation Cat,Siluro,grouped,3,60.00,69.00,https://clanpesca.com/prodotto/hart-canna-nation-cat/
32062,hart,Hart Life Jacket Inflatable Automatic,Gilet & Grembiuli,simple,0,119.90,119.90,https://clanpesca.com/prodotto/hart-life-jacket-inflatable-automatic/
27907,hart,Hart Magnet 135 mm 26 gr,Luccio,grouped,1,12.00,12.00,https://clanpesca.com/prodotto/hart-magnet-135-mm-26-gr/
32042,hart,Hart Reel Casting Izan,Luccio,simple,0,189.00,189.00,https://clanpesca.com/prodotto/hart-reel-casting-izan/
26482,hart,Hart Rod Toro Blues Swimbait C711 Offset,Luccio,grouped,2,115.00,125.00,https://clanpesca.com/prodotto/hart-rod-toro-blues-swimbait-c711-offset/
26663,hart,Hart The Edition Indomite Gr 12,Mare,grouped,7,9.90,9.90,https://clanpesca.com/prodotto/hart-the-edition-indomite-gr-12/
26705,hart,Hart The Edition Indomite Gr 19 Cm 7.5,Mare,grouped,7,9.90,9.90,https://clanpesca.com/prodotto/hart-the-edition-indomite-gr-19-cm-7-5/
26704,hart,Hart The Edition Indomite Gr 30 Cm 8.2,Mare,grouped,7,9.90,9.90,https://clanpesca.com/prodotto/hart-the-edition-indomite-gr-30-cm-8-2/
26825,hart,Hart The Edition Real R Gr 20 Cm 6.3,Mare,grouped,7,7.90,7.90,https://clanpesca.com/prodotto/hart-the-edition-real-r-gr-20-cm-6-3/
26843,hart,Hart The Edition Real R Gr 40 Cm 7.5,Mare,grouped,7,7.90,7.90,https://clanpesca.com/prodotto/hart-the-edition-real-r-gr-40-cm-7-5/
27514,hart,Hart Wader Protheon S,Abbigliamento,grouped,4,209.95,209.95,https://clanpesca.com/prodotto/hart-wader-protheon-s/
32056,hart,Hart Waders Protheon XT,Abbigliamento,grouped,1,229.95,229.95,https://clanpesca.com/prodotto/hart-waders-protheon-xt/
27522,hart,Hart Wading Boot Komak RB,Abbigliamento,grouped,3,165.00,165.00,https://clanpesca.com/prodotto/hart-wading-boot-komak-rb/
28833,hart,Hart Wading Boot Sima R,Abbigliamento,grouped,3,129.95,129.95,https://clanpesca.com/prodotto/hart-wading-boot-sima-r/
24438,hart,Scarponi Hart 25S Pro,Abbigliamento,grouped,3,155.00,155.00,https://clanpesca.com/prodotto/scarponi-hart-25s-pro/
14026,hedgehog-studio,Avail Oval Knob Cap,Tappi,grouped,3,16.50,16.50,https://clanpesca.com/prodotto/hedgehog-avail-oval-knob-cap-daiwa-for-tatula/
15765,hedgehog-studio,Daiwa Level Wind Post T3,Level Wind,grouped,3,11.90,11.90,https://clanpesca.com/prodotto/daiwa-level-wind-post-t3/
15929,hedgehog-studio,Hedgehog  Tappo Freno Meccanico Tdz Col Sapphire Blue,Freno Meccanico,simple,0,13.00,13.00,https://clanpesca.com/prodotto/tappo-freno-meccanico-tdz/
14018,hedgehog-studio,Hedgehog Brake Dial Screw Daiwa for Tatula,Viti e Dadi,grouped,5,13.50,13.50,https://clanpesca.com/prodotto/hedgehog-brake-dial-screw-daiwa-for-tatula/
14007,hedgehog-studio,Hedgehog Daiwa Level Wind Shaft for Tatula,Level Wind,grouped,4,14.00,14.00,https://clanpesca.com/prodotto/hedgehog-daiwa-level-wind-shaft-for-tatula/
14034,hedgehog-studio,Hedgehog Daiwa Warm Shield for T3 series,Level Wind,grouped,3,16.90,16.90,https://clanpesca.com/prodotto/hedgehog-daiwa-warm-shield-for-t3-series/
14047,hedgehog-studio,Hedgehog Front Cover Post Daiwa T3 series,Level Wind,grouped,4,13.50,13.50,https://clanpesca.com/prodotto/hedgehog-front-cover-post-daiwa-t3-series/
14487,hedgehog-studio,Hedgehog Handle Lock Bolt for Daiwa Col Pink,Viti e Dadi,simple,0,18.00,18.00,https://clanpesca.com/prodotto/hedgehog-handle-lock-bolt-for-daiwa/
14475,hedgehog-studio,Hedgehog Level Wind Shaft ZSV for Daiwa,Level Wind,grouped,4,14.00,14.00,https://clanpesca.com/prodotto/hedgehog-level-wind-shaft-zsv-for-daiwa/
13996,hedgehog-studio,"Hedgehog Mechanical Brake Knob Superior B-Type ""L"" Daiwa",Freno Meccanico,grouped,4,23.50,23.50,https://clanpesca.com/prodotto/hedgehog-mechanical-brake-knob-superior-b-type-size-l-for-daiwa/
